ID,MONTHS_BALANCE,STATUS
5005304,-18,C
5005304,-19,C
5005304,-20,C
5005304,-21,C
5005304,-22,C
5005304,-23,C
5005304,-24,C
5005304,-25,X
5005304,-26,X
5005304,-27,0
5005304,-28,X
5005304,-29,X
5005304,-30,X
5005304,-31,0
5005304,-32,0
5005304,-33,0
5005304,-34,0
5005304,-35,X
5005304,-36,0
5005304,-37,0
5005304,-38,X
5005304,-39,X
5005304,-40,X
5005305,0,X
5005305,-1,X
5005305,-2,X
5005305,-3,X
5005305,-4,X
5005305,-5,0
5005305,-6,X
5005305,-7,0
5005305,-8,0
5005305,-9,X
5005305,-10,X
5005305,-11,0
5005305,-12,0
5005305,-13,X
5005305,-14,0
5005305,-15,X
5005305,-16,0
5005305,-17,0
5005305,-18,X
5005305,-19,0
5005305,-20,0
5005305,-21,X
5005305,-22,X
5005305,-23,0
5005305,-24,X
5005305,-25,X
5005305,-26,X
5005305,-27,X
5005305,-28,X
5005305,-29,X
5005305,-30,X
5005306,0,0
5005306,-1,0
5005306,-2,0
5005306,-3,0
5005306,-4,0
5005306,-5,0
5005306,-6,0
5005306,-7,0
5005308,0,C
5005308,-1,C
5005308,-2,C
5005308,-3,C
5005308,-4,C
5005308,-5,C
5005308,-6,C
5005308,-7,C
5005308,-8,C
5005308,-9,C
5005308,-10,0
5005308,-11,0
5005308,-12,0
5005308,-13,0
5005308,-14,0
5005308,-15,X
5005308,-16,0
5005308,-17,0
5005308,-18,0
5005308,-19,0
5005308,-20,0
5005308,-21,0
5005308,-22,0
5005308,-23,0
5005308,-24,0
5005308,-25,0
5005308,-26,0
5005308,-27,0
5005308,-28,0
5005308,-29,0
5005308,-30,0
5005308,-31,0
5005308,-32,0
5005308,-33,0
5005308,-34,0
5005308,-35,0
5005308,-36,0
5005308,-37,0
5005308,-38,0
5005308,-39,0
5005308,-40,0
5005308,-41,0
5005308,-42,0
5005309,0,C
5005309,-1,C
5005309,-2,C
5005309,-3,C
5005309,-4,C
5005309,-5,C
5005309,-6,C
5005309,-7,C
5005309,-8,C
5005309,-9,C
5005309,-10,C
5005309,-11,C
5005309,-12,C
5005309,-13,C
5005309,-14,C
5005309,-15,C
5005309,-16,C
5005309,-17,C
5005309,-18,C
5005309,-19,C
5005309,-20,X
5005309,-21,0
5005309,-22,0
5005309,-23,0
5005309,-24,0
5005309,-25,0
5005309,-26,0
5005309,-27,0
5005309,-28,0
5005309,-29,0
5005309,-30,0
5005309,-31,X
5005310,0,C
5005310,-1,C
5005310,-2,C
5005310,-3,C
5005310,-4,C
5005310,-5,C
5005310,-6,C
5005310,-7,C
5005310,-8,C
5005310,-9,C
5005310,-10,C
5005310,-11,0
5005310,-12,1
5005310,-13,0
5005310,-14,0
5005310,-15,X
5005310,-16,0
5005310,-17,0
5005310,-18,0
5005310,-19,0
5005310,-20,0
5005310,-21,0
5005310,-22,0
5005310,-23,0
5005310,-24,0
5005310,-25,0
5005310,-26,0
5005310,-27,0
5005310,-28,0
5005310,-29,0
5005310,-30,0
5005310,-31,0
5005310,-32,0
5005310,-33,0
5005310,-34,0
5005310,-35,0
5005310,-36,0
5005310,-37,0
5005310,-38,0
5005310,-39,0
5005310,-40,0
5005310,-41,0
5005310,-42,0
5005310,-43,X
5005310,-44,0
5005310,-45,0
5005312,0,0
5005312,-1,0
5005312,-2,0
5005312,-3,0
5005312,-4,0
5005312,-5,0
5005312,-6,0
5005312,-7,X
5005312,-8,0
5005312,-9,X
5005312,-10,X
5005312,-11,0
5005312,-12,0
5005312,-13,X
5005312,-14,0
5005313,0,0
5005313,-1,0
5005313,-2,0
5005313,-3,0
5005313,-4,0
5005313,-5,0
5005313,-6,0
5005313,-7,0
5005313,-8,X
5005315,0,C
5005315,-1,C
5005315,-2,C
5005315,-3,C
5005315,-4,C
5005315,-5,C
5005315,-6,C
5005315,-7,C
5005315,-8,C
5005315,-9,C
5005315,-10,C
5005315,-11,C
5005315,-12,C
5005315,-13,C
5005315,-14,C
5005315,-15,C
5005315,-16,C
5005315,-17,0
5005315,-18,0
5005315,-19,0
5005315,-20,0
5005315,-21,X
5005315,-22,0
5005316,0,X
5005316,-1,X
5005316,-2,X
5005316,-3,X
5005316,-4,X
5005316,-5,X
5005317,0,X
5005317,-1,X
5005317,-2,X
5005317,-3,X
5005317,-4,X
5005317,-5,X
5005317,-6,X
5005317,-7,X
5005317,-8,X
5005317,-9,X
5005317,-10,X
5005318,0,X
5005318,-1,X
5005318,-2,X
5005318,-3,X
5005318,-4,X
5005318,-5,X
5005318,-6,X
5005318,-7,X
5005318,-8,X
5005318,-9,X
5005318,-10,X
5005318,-11,X
5005318,-12,X
5005318,-13,X
5005318,-14,X
5005318,-15,X
5005318,-16,X
5005318,-17,X
5005318,-18,X
5005318,-19,X
5005318,-20,X
5005318,-21,X
5005319,0,C
5005319,-1,C
5005319,-2,C
5005319,-3,C
5005319,-4,C
5005319,-5,C
5005319,-6,C
5005319,-7,C
5005319,-8,C
5005319,-9,C
5005319,-10,C
5005319,-11,C
5005319,-12,C
5005319,-13,C
5005319,-14,C
5005319,-15,C
5005319,-16,C
5005319,-17,C
5005319,-18,C
5005319,-19,C
5005319,-20,C
5005319,-21,C
5005319,-22,C
5005319,-23,C
5005319,-24,C
5005319,-25,C
5005319,-26,C
5005319,-27,C
5005319,-28,C
5005319,-29,0
5005319,-30,0
5005319,-31,0
5005319,-32,0
5005319,-33,0
5005319,-34,0
5005321,0,C
5005321,-1,C
5005321,-2,C
5005321,-3,C
5005321,-4,C
5005321,-5,C
5005321,-6,C
5005321,-7,C
5005321,-8,C
5005321,-9,C
5005321,-10,C
5005321,-11,C
5005321,-12,C
5005321,-13,C
5005321,-14,C
5005321,-15,C
5005321,-16,C
5005321,-17,C
5005321,-18,0
5005321,-19,X
5005321,-20,X
5005321,-21,X
5005322,0,C
5005322,-1,C
5005322,-2,C
5005322,-3,C
5005322,-4,C
5005322,-5,C
5005322,-6,C
5005322,-7,C
5005322,-8,C
5005322,-9,C
5005322,-10,C
5005322,-11,C
5005322,-12,C
5005322,-13,0
5005322,-14,0
5005322,-15,0
5005322,-16,0
5005322,-17,0
5005322,-18,0
5005322,-19,0
5005322,-20,0
5005322,-21,0
5005322,-22,0
5005322,-23,0
5005322,-24,0
5005322,-25,0
5005322,-26,0
5005322,-27,0
5005322,-28,0
5005322,-29,0
5005322,-30,0
5005322,-31,0
5005322,-32,0
5005322,-33,0
5005322,-34,0
5005322,-35,0
5005322,-36,0
5005322,-37,0
5005322,-38,0
5005322,-39,0
5005322,-40,0
5005322,-41,0
5005322,-42,X
5005322,-43,0
5005322,-44,0
5005322,-45,0
5005323,0,X
5005323,-1,0
5005323,-2,0
5005323,-3,0
5005323,-4,0
5005324,0,C
5005324,-1,C
5005324,-2,C
5005324,-3,C
5005324,-4,C
5005324,-5,C
5005324,-6,C
5005324,-7,C
5005324,-8,C
5005324,-9,C
5005324,-10,C
5005324,-11,C
5005324,-12,C
5005324,-13,C
5005324,-14,C
5005324,-15,C
5005324,-16,C
5005324,-17,C
5005324,-18,C
5005324,-19,C
5005324,-20,C
5005324,-21,C
5005324,-22,C
5005324,-23,C
5005324,-24,C
5005324,-25,C
5005324,-26,C
5005324,-27,C
5005324,-28,C
5005324,-29,C
5005324,-30,C
5005324,-31,C
5005324,-32,C
5005324,-33,C
5005324,-34,C
5005324,-35,C
5005324,-36,C
5005324,-37,C
5005324,-38,C
5005324,-39,C
5005324,-40,C
5005324,-41,0
5005324,-42,0
5005324,-43,0
5005324,-44,0
5005324,-45,0
5005324,-46,0
5005324,-47,0
5005324,-48,0
5005324,-49,0
5005324,-50,0
5005324,-51,0
5005324,-52,0
5005324,-53,0
5005324,-54,0
5005324,-55,0
5005325,0,C
5005325,-1,C
5005325,-2,C
5005325,-3,C
5005325,-4,C
5005325,-5,C
5005325,-6,C
5005325,-7,C
5005325,-8,C
5005325,-9,C
5005325,-10,C
5005325,-11,C
5005325,-12,C
5005325,-13,C
5005325,-14,C
5005325,-15,C
5005325,-16,C
5005325,-17,C
5005325,-18,C
5005325,-19,0
5005325,-20,0
5005325,-21,0
5005325,-22,0
5005325,-23,0
5005325,-24,0
5005325,-25,0
5005325,-26,0
5005326,0,X
5005326,-1,X
5005326,-2,X
5005326,-3,X
5005326,-4,X
5005326,-5,X
5005326,-6,X
5005326,-7,X
5005326,-8,X
5005326,-9,X
5005326,-10,X
5005326,-11,X
5005326,-12,X
5005326,-13,X
5005326,-14,X
5005326,-15,X
5005326,-16,X
5005326,-17,X
5005326,-18,X
5005326,-19,X
5005326,-20,X
5005326,-21,X
5005326,-22,X
5005326,-23,X
5005326,-24,X
5005328,0,C
5005328,-1,C
5005328,-2,C
5005328,-3,C
5005328,-4,C
5005328,-5,C
5005328,-6,C
5005328,-7,C
5005328,-8,C
5005328,-9,C
5005328,-10,C
5005328,-11,C
5005328,-12,C
5005328,-13,C
5005328,-14,C
5005328,-15,C
5005328,-16,C
5005328,-17,C
5005328,-18,C
5005328,-19,C
5005328,-20,C
5005328,-21,C
5005328,-22,C
5005328,-23,C
5005328,-24,C
5005328,-25,C
5005328,-26,C
5005328,-27,C
5005328,-28,C
5005328,-29,C
5005328,-30,C
5005328,-31,C
5005328,-32,C
5005328,-33,C
5005328,-34,C
5005328,-35,C
5005328,-36,0
5005328,-37,0
5005328,-38,0
5005328,-39,0
5005328,-40,0
5005328,-41,0
5005328,-42,0
5005329,0,C
5005329,-1,C
5005329,-2,C
5005329,-3,C
5005329,-4,C
5005329,-5,C
5005329,-6,C
5005329,-7,C
5005329,-8,C
5005329,-9,C
5005329,-10,C
5005329,-11,C
5005329,-12,C
5005329,-13,C
5005329,-14,C
5005329,-15,C
5005329,-16,C
5005329,-17,C
5005329,-18,C
5005329,-19,C
5005329,-20,C
5005329,-21,C
5005329,-22,C
5005329,-23,C
5005329,-24,C
5005329,-25,C
5005329,-26,C
5005329,-27,C
5005329,-28,C
5005329,-29,C
5005329,-30,C
5005329,-31,C
5005329,-32,C
5005329,-33,C
5005329,-34,C
5005329,-35,C
5005329,-36,C
5005329,-37,C
5005329,-38,C
5005329,-39,C
5005329,-40,C
5005329,-41,C
5005329,-42,C
5005329,-43,0
5005329,-44,0
5005329,-45,0
5005329,-46,0
5005329,-47,0
5005329,-48,0
5005329,-49,0
5005329,-50,0
5005329,-51,0
5005329,-52,0
5005329,-53,0
5005329,-54,0
5005329,-55,0
5005329,-56,0
5005331,0,X
5005331,-1,0
5005331,-2,0
5005331,-3,0
5005331,-4,0
5005331,-5,0
5005331,-6,0
5005331,-7,0
5005331,-8,0
5005331,-9,0
5005331,-10,0
5005331,-11,0
5005331,-12,0
5005331,-13,0
5005331,-14,0
5005331,-15,0
5005331,-16,0
5005331,-17,0
5005331,-18,0
5005331,-19,0
5005331,-20,0
5005331,-21,0
5005331,-22,0
5005331,-23,0
5005331,-24,0
5005331,-25,0
5005331,-26,0
5005331,-27,0
5005331,-28,0
5005332,0,C
5005332,-1,C
5005332,-2,C
5005332,-3,C
5005332,-4,0
5005332,-5,0
5005332,-6,0
5005332,-7,0
5005332,-8,0
5005332,-9,0
5005333,0,C
5005333,-1,C
5005333,-2,C
5005333,-3,C
5005333,-4,C
5005333,-5,C
5005333,-6,C
5005333,-7,C
5005333,-8,C
5005333,-9,C
5005333,-10,C
5005333,-11,C
5005333,-12,C
5005333,-13,C
5005333,-14,C
5005333,-15,C
5005333,-16,C
5005333,-17,C
5005333,-18,C
5005333,-19,C
5005333,-20,0
5005333,-21,0
5005334,0,C
5005334,-1,C
5005334,-2,C
5005334,-3,C
5005334,-4,C
5005334,-5,C
5005334,-6,C
5005334,-7,C
5005334,-8,C
5005334,-9,C
5005334,-10,C
5005334,-11,C
5005334,-12,C
5005334,-13,C
5005334,-14,C
5005334,-15,C
5005334,-16,C
5005334,-17,C
5005334,-18,C
5005334,-19,C
5005334,-20,C
5005334,-21,C
5005334,-22,0
5005334,-23,0
5005334,-24,0
5005334,-25,0
5005334,-26,0
5005335,0,X
5005335,-1,0
5005335,-2,0
5005335,-3,0
5005335,-4,0
5005335,-5,0
5005335,-6,0
5005335,-7,0
5005335,-8,0
5005335,-9,0
5005335,-10,0
5005335,-11,0
5005335,-12,0
5005335,-13,0
5005335,-14,0
5005335,-15,0
5005335,-16,0
5005335,-17,0
5005335,-18,0
5005335,-19,0
5005335,-20,0
5005335,-21,0
5005335,-22,0
5005335,-23,0
5005335,-24,0
5005335,-25,0
5005335,-26,0
5005335,-27,0
5005335,-28,0
5005336,0,X
5005336,-1,X
5005336,-2,X
5005336,-3,X
5005336,-4,0
5005336,-5,0
5005336,-6,0
5005336,-7,0
5005336,-8,0
5005336,-9,0
5005336,-10,0
5005336,-11,0
5005336,-12,0
5005336,-13,0
5005336,-14,0
5005336,-15,0
5005336,-16,0
5005336,-17,0
5005336,-18,0
5005336,-19,0
5005336,-20,0
5005336,-21,0
5005336,-22,0
5005336,-23,0
5005336,-24,0
5005336,-25,0
5005336,-26,0
5005336,-27,0
5005336,-28,0
5005336,-29,0
5005336,-30,0
5005336,-31,0
5005336,-32,0
5005336,-33,0
5005337,0,C
5005337,-1,C
5005337,-2,C
5005337,-3,C
5005337,-4,C
5005337,-5,C
5005337,-6,C
5005337,-7,C
5005337,-8,C
5005337,-9,C
5005337,-10,C
5005337,-11,C
5005337,-12,C
5005337,-13,C
5005337,-14,C
5005337,-15,C
5005337,-16,C
5005337,-17,C
5005337,-18,C
5005337,-19,C
5005337,-20,C
5005337,-21,C
5005337,-22,C
5005337,-23,C
5005337,-24,0
5005337,-25,0
5005337,-26,0
5005337,-27,0
5005337,-28,0
5005337,-29,0
5005337,-30,0
5005337,-31,0
5005337,-32,0
5005337,-33,0
5005337,-34,0
5005337,-35,0
5005337,-36,0
5005337,-37,0
5005337,-38,0
5005337,-39,0
5005337,-40,0
5005337,-41,0
5005337,-42,0
5005337,-43,0
5005337,-44,0
5005338,0,C
5005338,-1,C
5005338,-2,C
5005338,-3,C
5005338,-4,C
5005338,-5,C
5005338,-6,C
5005338,-7,C
5005338,-8,C
5005338,-9,C
5005338,-10,C
5005338,-11,C
5005338,-12,C
5005338,-13,C
5005338,-14,C
5005338,-15,C
5005338,-16,C
5005338,-17,C
5005338,-18,C
5005338,-19,C
5005338,-20,C
5005338,-21,C
5005338,-22,C
5005338,-23,C
5005338,-24,C
5005338,-25,C
5005338,-26,C
5005338,-27,C
5005338,-28,C
5005338,-29,C
5005338,-30,C
5005338,-31,C
5005338,-32,C
5005338,-33,C
5005338,-34,C
5005338,-35,0
5005338,-36,X
5005338,-37,X
5005338,-38,0
5005338,-39,0
5005338,-40,X
5005339,0,C
5005339,-1,C
5005339,-2,C
5005339,-3,C
5005339,-4,C
5005339,-5,C
5005339,-6,C
5005339,-7,C
5005339,-8,C
5005339,-9,C
5005339,-10,C
5005339,-11,C
5005339,-12,C
5005339,-13,C
5005339,-14,C
5005339,-15,C
5005339,-16,C
5005339,-17,C
5005339,-18,C
5005339,-19,C
5005339,-20,C
5005339,-21,C
5005339,-22,C
5005339,-23,C
5005339,-24,C
5005339,-25,0
5005339,-26,0
5005339,-27,0
5005339,-28,0
5005339,-29,X
5005339,-30,0
5005339,-31,0
5005339,-32,0
5005339,-33,0
5005339,-34,0
5005339,-35,0
5005339,-36,0
5005339,-37,0
5005339,-38,0
5005339,-39,X
5005339,-40,X
5005339,-41,X
5005339,-42,X
5005340,0,0
5005340,-1,0
5005340,-2,0
5005340,-3,0
5005340,-4,0
5005340,-5,0
5005340,-6,0
5005340,-7,0
5005340,-8,0
5005340,-9,0
5005340,-10,0
5005340,-11,0
5005340,-12,0
5005340,-13,0
5005340,-14,0
5005340,-15,0
5005340,-16,0
5005340,-17,0
5005340,-18,0
5005340,-19,X
5005341,0,X
5005341,-1,0
5005341,-2,0
5005341,-3,0
5005341,-4,0
5005341,-5,0
5005341,-6,0
5005341,-7,0
5005341,-8,0
5005341,-9,0
5005341,-10,0
5005341,-11,0
5005341,-12,0
5005342,0,X
5005342,-1,0
5005342,-2,0
5005342,-3,0
5005342,-4,0
5005342,-5,0
5005342,-6,0
5005342,-7,0
5005342,-8,0
5005342,-9,0
5005342,-10,0
5005342,-11,0
5005342,-12,0
5005342,-13,0
5005342,-14,0
5005342,-15,0
5005342,-16,0
5005342,-17,1
5005342,-18,0
5005342,-19,0
5005342,-20,0
5005342,-21,0
5005342,-22,0
5005342,-23,0
5005342,-24,0
5005343,0,X
5005343,-1,X
5005343,-2,X
5005343,-3,X
5005343,-4,X
5005343,-5,X
5005343,-6,X
5005343,-7,X
5005343,-8,X
5005343,-9,X
5005343,-10,X
5005343,-11,X
5005343,-12,X
5005343,-13,X
5005343,-14,X
5005343,-15,X
5005343,-16,X
5005343,-17,X
5005343,-18,X
5005343,-19,X
5005343,-20,X
5005343,-21,X
5005343,-22,X
5005343,-23,X
5005343,-24,X
5005343,-25,X
5005343,-26,X
5005343,-27,X
5005343,-28,X
5005343,-29,X
5005343,-30,X
5005344,0,C
5005344,-1,C
5005344,-2,C
5005344,-3,C
5005344,-4,C
5005344,-5,C
5005344,-6,0
5005344,-7,0
5005344,-8,0
5005344,-9,0
5005344,-10,0
5005344,-11,0
5005344,-12,0
5005344,-13,0
5005344,-14,X
5005344,-15,X
5005344,-16,X
5005345,0,C
5005345,-1,C
5005345,-2,C
5005345,-3,C
5005345,-4,C
5005345,-5,C
5005345,-6,C
5005345,-7,C
5005345,-8,C
5005345,-9,C
5005345,-10,C
5005345,-11,C
5005345,-12,C
5005345,-13,C
5005345,-14,C
5005345,-15,X
5005345,-16,0
5005345,-17,0
5005345,-18,0
5005345,-19,0
5005345,-20,0
5005345,-21,0
5005345,-22,0
5005345,-23,0
5005345,-24,0
5005345,-25,0
5005345,-26,0
5005345,-27,0
5005345,-28,0
5005345,-29,0
5005345,-30,0
5005345,-31,0
5005345,-32,0
5005345,-33,0
5005345,-34,0
5005345,-35,0
5005345,-36,0
5005345,-37,X
5005345,-38,X
5005345,-39,X
5005345,-40,X
5005346,0,C
5005346,-1,C
5005346,-2,C
5005346,-3,C
5005346,-4,C
5005346,-5,0
5005346,-6,0
5005346,-7,0
5005346,-8,0
5005346,-9,0
5005346,-10,0
5005346,-11,0
5005346,-12,0
5005346,-13,0
5005346,-14,0
5005346,-15,0
5005346,-16,0
5005346,-17,0
5005347,0,C
5005347,-1,C
5005347,-2,C
5005347,-3,C
5005347,-4,C
5005347,-5,C
5005347,-6,C
5005347,-7,0
5005347,-8,0
5005347,-9,0
5005347,-10,0
5005347,-11,0
5005347,-12,0
5005347,-13,0
5005347,-14,0
5005347,-15,0
5005347,-16,0
5005347,-17,0
5005347,-18,0
5005348,0,C
5005348,-1,C
5005348,-2,C
5005348,-3,C
5005348,-4,C
5005348,-5,C
5005348,-6,C
5005348,-7,C
5005348,-8,C
5005348,-9,C
5005348,-10,C
5005348,-11,C
5005348,-12,C
5005348,-13,C
5005348,-14,C
5005348,-15,C
5005348,-16,C
5005348,-17,C
5005348,-18,C
5005348,-19,C
5005348,-20,C
5005348,-21,C
5005348,-22,C
5005348,-23,C
5005348,-24,C
5005348,-25,C
5005348,-26,C
5005348,-27,C
5005348,-28,C
5005348,-29,C
5005348,-30,C
5005348,-31,C
5005348,-32,0
5005348,-33,X
5005348,-34,X
5005348,-35,X
5005349,0,C
5005349,-1,C
5005349,-2,C
5005349,-3,C
5005349,-4,C
5005349,-5,C
5005349,-6,C
5005349,-7,C
5005349,-8,C
5005349,-9,C
5005349,-10,C
5005349,-11,C
5005349,-12,C
5005349,-13,C
5005349,-14,C
5005349,-15,C
5005349,-16,C
5005349,-17,C
5005349,-18,C
5005349,-19,C
5005349,-20,C
5005349,-21,C
5005349,-22,C
5005349,-23,C
5005349,-24,C
5005349,-25,C
5005349,-26,C
5005349,-27,C
5005349,-28,C
5005349,-29,C
5005349,-30,C
5005349,-31,C
5005349,-32,C
5005349,-33,C
5005349,-34,C
5005349,-35,C
5005349,-36,C
5005349,-37,0
5005350,0,C
5005350,-1,C
5005350,-2,C
5005350,-3,C
5005350,-4,C
5005350,-5,C
5005350,-6,C
5005350,-7,C
5005350,-8,C
5005350,-9,C
5005350,-10,C
5005350,-11,C
5005350,-12,C
5005350,-13,C
5005350,-14,C
5005350,-15,C
5005350,-16,C
5005350,-17,C
5005350,-18,C
5005350,-19,C
5005350,-20,C
5005350,-21,C
5005350,-22,C
5005350,-23,C
5005350,-24,C
5005350,-25,C
5005350,-26,C
5005350,-27,C
5005350,-28,C
5005350,-29,C
5005350,-30,C
5005350,-31,C
5005350,-32,C
5005350,-33,C
5005350,-34,C
5005350,-35,C
5005350,-36,C
5005350,-37,C
5005350,-38,C
5005350,-39,0
5005350,-40,X
5005351,0,C
5005351,-1,C
5005351,-2,C
5005351,-3,C
5005351,-4,C
5005351,-5,C
5005351,-6,C
5005351,-7,C
5005351,-8,C
5005351,-9,C
5005351,-10,C
5005351,-11,C
5005351,-12,C
5005351,-13,C
5005351,-14,C
5005351,-15,C
5005351,-16,C
5005351,-17,C
5005351,-18,C
5005351,-19,C
5005351,-20,C
5005351,-21,C
5005351,-22,C
5005351,-23,C
5005351,-24,C
5005351,-25,C
5005351,-26,C
5005351,-27,C
5005351,-28,C
5005351,-29,C
5005351,-30,C
5005351,-31,C
5005351,-32,C
5005351,-33,C
5005351,-34,C
5005351,-35,C
5005351,-36,C
5005351,-37,C
5005351,-38,C
5005351,-39,0
5005351,-40,0
5005351,-41,0
5005351,-42,X
5005352,0,0
5005352,-1,0
5005352,-2,0
5005352,-3,0
5005352,-4,0
5005352,-5,0
5005352,-6,0
5005353,0,C
5005353,-1,C
5005353,-2,C
5005353,-3,C
5005353,-4,C
5005353,-5,C
5005353,-6,C
5005353,-7,C
5005353,-8,C
5005353,-9,C
5005353,-10,C
5005353,-11,C
5005353,-12,C
5005353,-13,C
5005353,-14,C
5005353,-15,C
5005353,-16,C
5005353,-17,C
5005353,-18,C
5005353,-19,C
5005353,-20,C
5005353,-21,C
5005353,-22,C
5005353,-23,C
5005353,-24,C
5005353,-25,C
5005353,-26,C
5005353,-27,C
5005353,-28,C
5005353,-29,C
5005353,-30,C
5005353,-31,C
5005353,-32,C
5005353,-33,C
5005353,-34,C
5005353,-35,C
5005353,-36,C
5005354,0,C
5005354,-1,C
5005354,-2,C
5005354,-3,C
5005354,-4,C
5005354,-5,C
5005354,-6,C
5005354,-7,C
5005354,-8,C
5005354,-9,C
5005354,-10,C
5005354,-11,C
5005354,-12,C
5005354,-13,C
5005354,-14,C
5005354,-15,C
5005354,-16,C
5005354,-17,C
5005354,-18,C
5005354,-19,C
5005354,-20,C
5005354,-21,C
5005354,-22,C
5005354,-23,C
5005354,-24,C
5005354,-25,C
5005354,-26,C
5005354,-27,C
5005354,-28,C
5005354,-29,C
5005354,-30,C
5005354,-31,X
5005354,-32,0
5005355,0,C
5005355,-1,C
5005355,-2,C
5005355,-3,C
5005355,-4,C
5005355,-5,C
5005355,-6,C
5005355,-7,C
5005355,-8,C
5005355,-9,C
5005355,-10,C
5005355,-11,C
5005355,-12,C
5005355,-13,C
5005355,-14,C
5005355,-15,C
5005355,-16,C
5005355,-17,C
5005355,-18,C
5005355,-19,C
5005355,-20,C
5005355,-21,C
5005355,-22,C
5005355,-23,C
5005355,-24,C
5005355,-25,C
5005355,-26,C
5005355,-27,C
5005355,-28,C
5005355,-29,X
5005355,-30,X
5005355,-31,X
5005355,-32,X
5005355,-33,X
5005355,-34,X
5005356,0,C
5005356,-1,C
5005356,-2,C
5005356,-3,C
5005356,-4,C
5005356,-5,C
5005356,-6,C
5005356,-7,C
5005356,-8,C
5005356,-9,C
5005356,-10,C
5005356,-11,C
5005356,-12,C
5005356,-13,C
5005356,-14,C
5005356,-15,C
5005356,-16,C
5005356,-17,C
5005356,-18,C
5005356,-19,C
5005356,-20,C
5005356,-21,C
5005356,-22,C
5005356,-23,0
5005356,-24,0
5005356,-25,0
5005356,-26,X
5005356,-27,0
5005357,0,C
5005357,-1,C
5005357,-2,C
5005357,-3,C
5005357,-4,0
5005357,-5,0
5005357,-6,0
5005357,-7,0
5005357,-8,0
5005357,-9,0
5005357,-10,0
5005357,-11,0
5005357,-12,0
5005357,-13,0
5005357,-14,X
5005357,-15,0
5005357,-16,0
5005357,-17,0
5005357,-18,0
5005357,-19,0
5005357,-20,0
5005357,-21,0
5005357,-22,0
5005357,-23,0
5005357,-24,0
5005357,-25,0
5005357,-26,0
5005357,-27,0
5005358,0,0
5005358,-1,0
5005358,-2,0
5005358,-3,0
5005358,-4,0
5005358,-5,0
5005358,-6,0
5005358,-7,0
5005358,-8,0
5005358,-9,0
5005358,-10,0
5005358,-11,0
5005358,-12,0
5005359,0,0
5005359,-1,0
5005359,-2,0
5005359,-3,0
5005359,-4,0
5005359,-5,0
5005359,-6,0
5005359,-7,0
5005359,-8,0
5005359,-9,0
5005359,-10,0
5005359,-11,0
5005359,-12,0
5005359,-13,0
5005359,-14,0
5005359,-15,0
5005359,-16,0
5005359,-17,0
5005359,-18,0
5005359,-19,0
5005359,-20,0
5005359,-21,0
5005359,-22,0
5005359,-23,0
5005359,-24,0
5005359,-25,0
5005359,-26,0
5005360,0,C
5005360,-1,C
5005360,-2,C
5005360,-3,C
5005360,-4,C
5005360,-5,C
5005360,-6,C
5005360,-7,0
5005360,-8,0
5005360,-9,0
5005361,0,C
5005361,-1,C
5005361,-2,C
5005361,-3,C
5005361,-4,C
5005361,-5,C
5005361,-6,C
5005361,-7,C
5005361,-8,C
5005361,-9,C
5005361,-10,C
5005361,-11,C
5005361,-12,C
5005361,-13,C
5005361,-14,C
5005361,-15,C
5005361,-16,C
5005361,-17,C
5005361,-18,C
5005361,-19,C
5005361,-20,C
5005361,-21,C
5005361,-22,C
5005361,-23,C
5005361,-24,C
5005361,-25,C
5005361,-26,C
5005361,-27,0
5005361,-28,0
5005361,-29,0
5005361,-30,0
5005362,0,C
5005362,-1,C
5005362,-2,C
5005362,-3,C
5005362,-4,C
5005362,-5,C
5005362,-6,C
5005362,-7,C
5005362,-8,C
5005362,-9,C
5005362,-10,C
5005362,-11,C
5005362,-12,C
5005362,-13,C
5005362,-14,C
5005362,-15,C
5005362,-16,C
5005362,-17,C
5005362,-18,C
5005362,-19,C
5005362,-20,C
5005362,-21,C
5005362,-22,C
5005362,-23,C
5005362,-24,C
5005362,-25,C
5005362,-26,C
5005362,-27,C
5005362,-28,C
5005362,-29,C
5005362,-30,C
5005362,-31,C
5005362,-32,C
5005362,-33,C
5005362,-34,C
5005362,-35,C
5005362,-36,0
5005362,-37,0
5005362,-38,0
5005362,-39,0
5005362,-40,0
5005362,-41,0
5005363,0,C
5005363,-1,C
5005363,-2,C
5005363,-3,C
5005363,-4,C
5005363,-5,C
5005363,-6,C
5005363,-7,C
5005363,-8,C
5005363,-9,C
5005363,-10,C
5005363,-11,C
5005363,-12,C
5005363,-13,C
5005363,-14,C
5005363,-15,C
5005363,-16,C
5005363,-17,C
5005363,-18,C
5005363,-19,C
5005363,-20,C
5005363,-21,C
5005363,-22,C
5005363,-23,C
5005363,-24,C
5005363,-25,C
5005363,-26,C
5005363,-27,C
5005363,-28,C
5005363,-29,C
5005363,-30,C
5005363,-31,C
5005363,-32,C
5005363,-33,C
5005363,-34,C
5005363,-35,C
5005363,-36,C
5005363,-37,C
5005363,-38,C
5005363,-39,C
5005363,-40,0
5005363,-41,0
5005363,-42,0
5005369,0,X
5005369,-1,0
5005369,-2,0
5005369,-3,0
5005369,-4,0
5005370,0,C
5005370,-1,C
5005370,-2,C
5005370,-3,C
5005370,-4,C
5005370,-5,C
5005370,-6,C
5005370,-7,C
5005370,-8,C
5005370,-9,C
5005370,-10,C
5005370,-11,C
5005370,-12,C
